# DIST_PNC,OXFORD_COMMAS,NUM_PARAGRAPHS,NORM_FULL_STOPS,NORM_COMMAS,AVG_SENT_LEN,UNIGRAM_OVERLAP,BIGRAM_OVERLAP,TRIGRAM_OVERLAP,MATCHES_VOCAB_5K,MATCHES_VOCAB_10K,POLARITY,SUBJECTIVITY,SENTIMENT_ES,SENTIMENT_ML,SENTIMENT_ML_SCORE,FLESCH_READING_EASE_SCORE,FLESCH_KINCAID_GRADE_SCORE,SMOG_INDEX_SCORE,COLEMAN_LIAU_INDEX_SCORE,AUTOMATED_READABILITY_INDEX_SCORE,DALE_CHALL_READABILITY_SCORE,DIFFICULT_WORDS_SCORE,LINSEAR_WRITE_FORMULA_SCORE,GUNNING_FOG_SCORE,FERNANDEZ_HUERTA_SCORE,SZIGRISZT_PAZOS_SCORE,GUTIERREZ_POLINI_SCORE,CRAWFORD_SCORE,ADJ,ADP,ADV,AUX,UNK,CCONJ,DET,UNK,NOUN,NUM,UNK,PRON,PROPN,PUNCT,SCONJ,SYM,VERB,UNK,UNK,SPACE
4.00000000,0.00000000,1.00000000,0.16521739,0.02608696,12.70588235,0.00970874,0.00636943,0.00588235,0.79329609,0.00000000,0.07542335,0.41568627,0.00000000,0.00000000,0.50000000,102.40000000,7.20000000,9.00000000,7.69000000,6.00000000,5.53000000,10.00000000,5.77777778,5.14000000,100.50000000,99.03000000,47.41000000,2.20000000,0.07826087,0.15652174,0.13043478,0.10434783,0.00000000,0.13913043,0.25217391,0.00000000,0.36521739,0.01739130,0.00000000,0.09565217,0.10434783,0.17391304,0.00000000,0.07826087,0.16521739,0.00000000,0.00000000,0.01739130
6.00000000,1.00000000,1.00000000,0.04705882,0.03529412,27.44444444,0.00740741,0.00549451,0.00529101,0.56185567,0.07216495,0.08888889,0.43518519,0.00000000,-1.00000000,0.00000000,74.82000000,17.00000000,16.70000000,8.60000000,16.50000000,9.57000000,29.00000000,14.20000000,15.57000000,72.00000000,71.70000000,41.62000000,4.10000000,0.08235294,0.13529412,0.04705882,0.02941176,0.00000000,0.07647059,0.10588235,0.00588235,0.25882353,0.00588235,0.00000000,0.07058824,0.19411765,0.28823529,0.02352941,0.00000000,0.11764706,0.00000000,0.00000000,0.01176471
4.00000000,6.00000000,7.00000000,0.09523810,0.07936508,25.21052632,0.00529101,0.00294985,0.00278552,0.75568182,0.02840909,0.09387626,0.58109217,0.00000000,-1.00000000,0.00000000,65.64000000,20.40000000,19.10000000,14.12000000,25.00000000,7.60000000,33.00000000,32.00000000,17.23000000,63.10000000,62.68000000,29.88000000,4.20000000,0.08333333,0.21031746,0.06349206,0.07142857,0.00000000,0.09920635,0.19841270,0.00000000,0.34523810,0.01587302,0.00000000,0.16666667,0.11111111,0.15476190,0.03571429,0.10714286,0.15079365,0.00000000,0.00000000,0.08730159
3.00000000,0.00000000,1.00000000,0.14285714,0.03809524,14.75000000,0.00510204,0.00313480,0.00294985,0.66768293,0.05182927,0.10669533,0.54731777,0.00000000,-1.00000000,0.25000000,94.97000000,9.00000000,11.90000000,12.10000000,9.60000000,6.46000000,38.00000000,6.66666667,6.58000000,93.10000000,91.42000000,40.09000000,3.00000000,0.16190476,0.22857143,0.05238095,0.09523810,0.00000000,0.07619048,0.23333333,0.00000000,0.36190476,0.03333333,0.00000000,0.17142857,0.06190476,0.16666667,0.03809524,0.01428571,0.17619048,0.00000000,0.00000000,0.09523810
4.00000000,0.00000000,7.00000000,0.12315271,0.04433498,15.86956522,0.00800000,0.00440529,0.00396825,0.65322581,0.01209677,0.26750000,0.49400000,0.00000000,1.00000000,0.75000000,91.72000000,9.90000000,12.10000000,12.06000000,11.30000000,5.58000000,13.00000000,10.83333333,5.98000000,90.80000000,88.06000000,40.31000000,3.40000000,0.05911330,0.18719212,0.06403941,0.08866995,0.00000000,0.10344828,0.18719212,0.00492611,0.33004926,0.01477833,0.00000000,0.05418719,0.24630542,0.14285714,0.02463054,0.10837438,0.10344828,0.00000000,0.00000000,0.07881773
3.00000000,0.00000000,1.00000000,0.15789474,0.01754386,12.44444444,0.00719424,0.00429185,0.00390625,0.71595331,0.00778210,0.22815789,0.45310777,0.00000000,1.00000000,0.75000000,102.19000000,7.40000000,9.40000000,10.65000000,8.30000000,5.96000000,17.00000000,5.66666667,4.54000000,100.00000000,98.82000000,42.82000000,2.30000000,0.08187135,0.19298246,0.07017544,0.08771930,0.00000000,0.09941520,0.30409357,0.00000000,0.47368421,0.03508772,0.00000000,0.08187135,0.14035088,0.16374269,0.01754386,0.05263158,0.11695906,0.00000000,0.00000000,0.04678363
3.00000000,0.00000000,1.00000000,0.13761468,0.06422018,12.66666667,0.01030928,0.00704225,0.00671141,0.72847682,0.04635762,0.37001748,0.53723776,0.00000000,1.00000000,0.75000000,97.98000000,7.30000000,9.60000000,9.14000000,7.10000000,5.69000000,9.00000000,5.40000000,4.86000000,100.40000000,94.44000000,44.97000000,2.60000000,0.07339450,0.24770642,0.04587156,0.05504587,0.00000000,0.05504587,0.23853211,0.00000000,0.40366972,0.04587156,0.00000000,0.05504587,0.11926606,0.20183486,0.00917431,0.00917431,0.15596330,0.00000000,0.00000000,0.02752294
6.00000000,5.00000000,1.00000000,0.09090909,0.07575758,18.94736842,0.00581395,0.00364964,0.00344828,0.70462633,0.04982206,0.53312500,0.79875000,0.00000000,1.00000000,1.00000000,86.62000000,12.20000000,14.60000000,14.16000000,14.80000000,6.75000000,26.00000000,13.60000000,9.27000000,84.70000000,83.21000000,35.69000000,3.70000000,0.16161616,0.23737374,0.07070707,0.03535354,0.00000000,0.06565657,0.29292929,0.00000000,0.34343434,0.03535354,0.00000000,0.05050505,0.08585859,0.17171717,0.03535354,0.00000000,0.14646465,0.00000000,0.00000000,0.08585859
8.00000000,2.00000000,7.00000000,0.09497207,0.09497207,29.36363636,0.00675676,0.00421941,0.00406504,0.67916667,0.03750000,0.29781291,0.55224638,0.00000000,-1.00000000,0.25000000,69.58000000,16.60000000,16.00000000,18.11000000,20.60000000,7.08000000,23.00000000,12.33333333,11.16000000,67.20000000,65.83000000,27.71000000,4.90000000,0.08938547,0.14525140,0.05586592,0.06145251,0.00000000,0.10614525,0.16759777,0.00000000,0.37430168,0.02793296,0.00558659,0.09497207,0.13966480,0.17318436,0.05586592,0.03910615,0.19553073,0.00000000,0.00000000,0.07262570
3.00000000,6.00000000,1.00000000,0.07954545,0.09090909,20.40000000,0.00714286,0.00444444,0.00400000,0.68750000,0.06250000,0.22714286,0.39511905,0.00000000,-1.00000000,0.25000000,73.63000000,14.10000000,15.20000000,15.90000000,15.40000000,6.49000000,21.00000000,12.80000000,8.82000000,73.90000000,69.56000000,33.15000000,4.80000000,0.09659091,0.19886364,0.07386364,0.05681818,0.00000000,0.09090909,0.28977273,0.00000000,0.34090909,0.02840909,0.00000000,0.03409091,0.10227273,0.18750000,0.03409091,0.00568182,0.15909091,0.00000000,0.00000000,0.03977273
4.00000000,0.00000000,1.00000000,0.10880829,0.04663212,17.70000000,0.00598802,0.00378788,0.00361011,0.67279412,0.04044118,0.20202569,0.41037549,0.00000000,-1.00000000,0.00000000,72.77000000,14.40000000,15.50000000,18.73000000,17.10000000,6.49000000,27.00000000,10.37500000,8.31000000,70.00000000,68.66000000,28.67000000,4.90000000,0.13471503,0.18134715,0.04145078,0.08808290,0.00000000,0.06217617,0.22797927,0.00000000,0.38860104,0.01554404,0.00000000,0.12435233,0.08290155,0.13989637,0.03108808,0.06735751,0.18134715,0.00000000,0.00000000,0.06735751
4.00000000,0.00000000,4.00000000,0.11282051,0.02564103,18.47368421,0.00680272,0.00418410,0.00390625,0.72289157,0.01204819,0.37527778,0.59907407,0.00000000,1.00000000,0.75000000,78.76000000,13.50000000,15.90000000,15.61000000,16.80000000,6.15000000,16.00000000,7.75000000,9.11000000,78.30000000,75.05000000,33.17000000,4.40000000,0.05641026,0.15897436,0.07179487,0.09743590,0.00000000,0.05128205,0.19487179,0.00000000,0.34871795,0.00512821,0.00000000,0.09230769,0.13333333,0.10769231,0.06153846,0.14871795,0.17948718,0.00000000,0.00000000,0.09230769
2.00000000,3.00000000,5.00000000,0.07109005,0.10426540,22.16666667,0.00628931,0.00403226,0.00384615,0.67857143,0.04761905,0.28661290,0.48274194,0.00000000,-1.00000000,0.25000000,81.01000000,13.90000000,17.00000000,19.32000000,22.30000000,6.52000000,19.00000000,18.25000000,12.25000000,83.00000000,77.81000000,24.90000000,3.80000000,0.06161137,0.16587678,0.04739336,0.05213270,0.00000000,0.05687204,0.26540284,0.00000000,0.31279621,0.01895735,0.00000000,0.07109005,0.26540284,0.17535545,0.05213270,0.00000000,0.09478673,0.00000000,0.00000000,0.25118483
6.00000000,0.00000000,1.00000000,0.11949686,0.03144654,15.09523810,0.00632911,0.00418410,0.00386100,0.74524715,0.03041825,0.19803074,0.48323420,0.00000000,1.00000000,1.00000000,93.63000000,9.70000000,11.60000000,9.33000000,7.90000000,5.96000000,20.00000000,6.75000000,6.56000000,91.20000000,90.12000000,45.08000000,3.20000000,0.13836478,0.24528302,0.06918239,0.08805031,0.00000000,0.11320755,0.22641509,0.00000000,0.36477987,0.03773585,0.00000000,0.15094340,0.04402516,0.16981132,0.02515723,0.03144654,0.26415094,0.00000000,0.00000000,0.02515723
3.00000000,1.00000000,1.00000000,0.11052632,0.03157895,13.18181818,0.00641026,0.00409836,0.00400000,0.54980080,0.02788845,0.25000000,0.50555556,0.00000000,-1.00000000,0.25000000,96.02000000,8.00000000,10.40000000,8.80000000,7.10000000,8.18000000,37.00000000,6.62500000,7.02000000,98.60000000,92.49000000,45.85000000,2.90000000,0.07894737,0.14210526,0.03157895,0.01578947,0.00000000,0.04736842,0.18947368,0.00000000,0.26315789,0.00526316,0.00000000,0.12105263,0.27368421,0.14736842,0.01052632,0.02631579,0.16315789,0.00000000,0.00000000,0.01052632
3.00000000,0.00000000,1.00000000,0.08426966,0.03932584,20.46666667,0.00632911,0.00406504,0.00389105,0.69379845,0.05813953,0.03285354,0.23747475,0.00000000,1.00000000,1.00000000,73.63000000,14.10000000,14.90000000,17.29000000,16.40000000,6.87000000,26.00000000,10.83333333,9.13000000,73.90000000,69.66000000,30.91000000,4.80000000,0.10112360,0.23033708,0.06741573,0.04494382,0.00000000,0.07303371,0.19101124,0.00000000,0.34831461,0.02808989,0.00000000,0.06179775,0.09550562,0.12359551,0.06179775,0.02808989,0.24719101,0.00000000,0.00000000,0.02247191
6.00000000,1.00000000,3.00000000,0.13068182,0.06818182,13.16000000,0.00800000,0.00421941,0.00383142,0.78409091,0.01136364,0.58707483,0.83684807,0.00000000,0.00000000,0.50000000,89.80000000,9.20000000,12.10000000,7.82000000,7.00000000,5.60000000,20.00000000,7.00000000,6.94000000,92.50000000,85.97000000,47.47000000,3.50000000,0.13636364,0.14204545,0.09659091,0.10227273,0.00000000,0.06250000,0.26136364,0.00568182,0.27840909,0.00000000,0.00000000,0.13068182,0.06818182,0.21022727,0.07386364,0.09090909,0.19318182,0.00000000,0.00000000,0.01704545
0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,3.00000000,0.33333333,0.50000000,1.00000000,0.66666667,0.00000000,0.85000000,1.00000000,0.31669767,1.00000000,1.00000000,63.80000000,12.70000000,0.00000000,7.32000000,6.80000000,0.15000000,0.00000000,2.50000000,1.20000000,65.80000000,58.47000000,39.18000000,1.20000000,0.50000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.50000000,0.00000000,0.50000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.00000000,0.00000000,1.00000000,0.17482517,0.02097902,12.60000000,0.00775194,0.00431034,0.00393701,0.76095618,0.01992032,0.38267857,0.57792659,0.00000000,-1.00000000,0.25000000,85.36000000,11.00000000,13.80000000,11.59000000,10.00000000,5.83000000,18.00000000,6.77777778,7.35000000,84.80000000,81.53000000,41.10000000,3.90000000,0.16083916,0.20979021,0.10489510,0.09090909,0.00000000,0.17482517,0.31468531,0.00000000,0.25874126,0.02097902,0.00000000,0.16783217,0.13986014,0.16783217,0.04195804,0.01398601,0.24475524,0.00000000,0.00000000,0.09090909
4.00000000,0.00000000,1.00000000,0.12422360,0.01863354,17.73684211,0.00636943,0.00387597,0.00353357,0.75874126,0.01748252,0.31649958,0.64996658,0.00000000,1.00000000,1.00000000,93.91000000,9.30000000,12.00000000,9.04000000,8.60000000,6.24000000,29.00000000,7.75000000,8.32000000,95.20000000,90.47000000,44.87000000,3.20000000,0.09937888,0.19875776,0.04968944,0.09937888,0.00000000,0.16770186,0.26086957,0.00000000,0.33540373,0.04968944,0.00000000,0.26708075,0.08695652,0.13043478,0.04968944,0.02484472,0.23602484,0.00000000,0.00000000,0.03726708
5.00000000,4.00000000,5.00000000,0.11475410,0.07103825,21.17647059,0.00645161,0.00404858,0.00383142,0.69262295,0.02459016,0.26530075,0.51303644,0.00000000,1.00000000,0.75000000,85.08000000,11.50000000,14.90000000,16.06000000,16.00000000,7.34000000,34.00000000,14.40000000,9.84000000,86.60000000,81.44000000,32.67000000,3.90000000,0.10928962,0.16393443,0.05464481,0.08196721,0.00000000,0.08196721,0.23497268,0.00000000,0.31693989,0.01639344,0.00000000,0.08196721,0.20218579,0.15846995,0.06010929,0.08743169,0.12568306,0.00000000,0.00000000,0.19125683
5.00000000,1.00000000,1.00000000,0.24731183,0.03225806,8.30434783,0.01250000,0.00813008,0.00729927,0.70860927,0.01986755,0.15403175,0.63187302,0.00000000,0.00000000,0.50000000,105.07000000,5.70000000,8.50000000,4.98000000,3.50000000,5.83000000,10.00000000,3.00000000,3.84000000,104.40000000,101.53000000,50.28000000,1.10000000,0.20430108,0.10752688,0.07526882,0.18279570,0.00000000,0.08602151,0.19354839,0.00000000,0.24731183,0.04301075,0.00000000,0.27956989,0.07526882,0.27956989,0.00000000,0.05376344,0.22580645,0.00000000,0.00000000,0.00000000
4.00000000,0.00000000,2.00000000,0.16981132,0.02515723,12.32000000,0.00671141,0.00438596,0.00409836,0.77959184,0.02040816,0.39981435,0.63119131,0.00000000,1.00000000,1.00000000,95.51000000,8.60000000,10.30000000,8.50000000,6.70000000,5.60000000,15.00000000,6.00000000,4.84000000,94.10000000,91.89000000,45.94000000,2.90000000,0.18867925,0.17610063,0.05660377,0.11949686,0.00000000,0.06918239,0.22012579,0.00628931,0.32075472,0.01257862,0.00000000,0.16352201,0.13207547,0.20754717,0.05660377,0.01886792,0.13207547,0.00000000,0.00000000,0.05660377
4.00000000,0.00000000,1.00000000,0.21111111,0.02222222,10.38888889,0.01265823,0.00826446,0.00699301,0.63870968,0.01290323,0.35997024,0.51845238,0.00000000,1.00000000,1.00000000,93.48000000,8.80000000,10.50000000,8.14000000,5.80000000,5.56000000,11.00000000,4.66666667,4.05000000,90.50000000,89.60000000,46.38000000,2.70000000,0.12222222,0.11111111,0.08888889,0.06666667,0.00000000,0.10000000,0.41111111,0.00000000,0.41111111,0.01111111,0.00000000,0.12222222,0.12222222,0.21111111,0.04444444,0.03333333,0.18888889,0.00000000,0.00000000,0.03333333
2.00000000,1.00000000,1.00000000,0.08029197,0.09489051,29.27272727,0.00632911,0.00396825,0.00370370,0.80970149,0.01492537,0.37083390,0.45190362,0.00000000,1.00000000,1.00000000,78.72000000,14.20000000,15.80000000,11.55000000,14.60000000,6.25000000,16.00000000,18.25000000,10.69000000,79.50000000,75.29000000,38.76000000,4.20000000,0.05839416,0.31386861,0.12408759,0.10948905,0.00000000,0.08759124,0.24817518,0.00000000,0.30656934,0.02919708,0.00000000,0.25547445,0.10948905,0.16788321,0.11678832,0.00000000,0.34306569,0.00000000,0.00000000,0.08029197
4.00000000,0.00000000,1.00000000,0.18987342,0.05063291,8.50000000,0.01724138,0.01234568,0.01123596,0.61956522,0.01086957,-0.05416667,0.39097222,0.00000000,1.00000000,0.75000000,95.57000000,9.30000000,11.20000000,14.85000000,13.90000000,6.95000000,9.00000000,8.75000000,7.49000000,95.00000000,92.20000000,35.54000000,3.10000000,0.13924051,0.05063291,0.03797468,0.08860759,0.00000000,0.10126582,0.05063291,0.00000000,0.16455696,0.03797468,0.00000000,0.10126582,0.25316456,0.21518987,0.00000000,0.05063291,0.17721519,0.00000000,0.00000000,0.03797468
4.00000000,1.00000000,1.00000000,0.10285714,0.04571429,22.81250000,0.00625000,0.00362319,0.00344828,0.78798587,0.01766784,0.21884488,0.52217605,0.00000000,1.00000000,1.00000000,85.60000000,12.70000000,14.10000000,10.85000000,12.70000000,6.34000000,23.00000000,17.00000000,9.93000000,83.30000000,82.14000000,40.77000000,3.80000000,0.07428571,0.23428571,0.12571429,0.06857143,0.00000000,0.12571429,0.16000000,0.00000000,0.34285714,0.02285714,0.00000000,0.27428571,0.04000000,0.13714286,0.06857143,0.05714286,0.24000000,0.00000000,0.00000000,0.11428571
4.00000000,0.00000000,3.00000000,0.07738095,0.04761905,22.06666667,0.00568182,0.00378788,0.00367647,0.71647510,0.05747126,0.14297143,0.43131429,0.00000000,1.00000000,1.00000000,68.78000000,16.60000000,18.30000000,16.89000000,19.10000000,7.23000000,31.00000000,13.16666667,12.62000000,67.40000000,64.94000000,29.80000000,5.00000000,0.07142857,0.29761905,0.05952381,0.04761905,0.00000000,0.08333333,0.26190476,0.00000000,0.39285714,0.02976190,0.00000000,0.11904762,0.10714286,0.12500000,0.04166667,0.04166667,0.19642857,0.00000000,0.00000000,0.09523810
2.00000000,1.00000000,4.00000000,0.14545455,0.04848485,14.00000000,0.00632911,0.00401606,0.00386100,0.76744186,0.03100775,0.00497475,0.62864268,0.00000000,1.00000000,1.00000000,83.85000000,10.50000000,11.50000000,10.25000000,8.40000000,6.01000000,25.00000000,6.55555556,7.26000000,86.20000000,79.84000000,43.32000000,4.00000000,0.12121212,0.20000000,0.12121212,0.09090909,0.00000000,0.09090909,0.17575758,0.00000000,0.29090909,0.00606061,0.00000000,0.11515152,0.03030303,0.17575758,0.06666667,0.00000000,0.27272727,0.00000000,0.00000000,0.02424242
3.00000000,4.00000000,1.00000000,0.08496732,0.13071895,23.14285714,0.00684932,0.00404858,0.00383142,0.79069767,0.02325581,0.26707483,0.51564626,0.00000000,1.00000000,1.00000000,85.31000000,12.50000000,14.00000000,11.37000000,12.70000000,6.32000000,22.00000000,13.00000000,9.85000000,83.90000000,81.92000000,40.09000000,3.80000000,0.09150327,0.28104575,0.05228758,0.06535948,0.00000000,0.09150327,0.22875817,0.00653595,0.39215686,0.03921569,0.00000000,0.21568627,0.07189542,0.20915033,0.06535948,0.00653595,0.18300654,0.00000000,0.00000000,0.11764706
5.00000000,2.00000000,1.00000000,0.14450867,0.04046243,13.04000000,0.00649351,0.00393701,0.00381679,0.70342205,0.01140684,0.38031877,0.56444805,0.00000000,1.00000000,1.00000000,85.97000000,10.10000000,12.50000000,12.45000000,10.30000000,6.59000000,31.00000000,6.70000000,7.32000000,87.10000000,82.00000000,39.48000000,3.70000000,0.10404624,0.21387283,0.06358382,0.03468208,0.00000000,0.07514451,0.20231214,0.00000000,0.30635838,0.01734104,0.00000000,0.23699422,0.10982659,0.17919075,0.02312139,0.08670520,0.19653179,0.00000000,0.00000000,0.03468208
4.00000000,4.00000000,4.00000000,0.06944444,0.10763889,41.38461538,0.00436681,0.00256410,0.00239808,0.66825776,0.03818616,0.18201299,0.30159091,0.00000000,1.00000000,1.00000000,69.34000000,17.70000000,18.20000000,18.17000000,23.00000000,7.88000000,57.00000000,15.40000000,15.01000000,67.40000000,65.91000000,26.09000000,4.60000000,0.08333333,0.25694444,0.04513889,0.05208333,0.00000000,0.05902778,0.24305556,0.00000000,0.34722222,0.01736111,0.00000000,0.10416667,0.14930556,0.15625000,0.03125000,0.03125000,0.16666667,0.00000000,0.00000000,0.12500000
4.00000000,2.00000000,1.00000000,0.13793103,0.08620690,13.13333333,0.00980392,0.00694444,0.00671141,0.66000000,0.04000000,0.17289474,0.47842105,0.00000015,1.00000000,0.75000000,85.98000000,9.90000000,12.40000000,7.69000000,6.80000000,7.09000000,22.00000000,5.90909091,9.36000000,87.70000000,82.04000000,47.69000000,3.70000000,0.13793103,0.10344828,0.06896552,0.06034483,0.00000000,0.13793103,0.25000000,0.00862069,0.25000000,0.01724138,0.00000000,0.05172414,0.08620690,0.21551724,0.00862069,0.12068966,0.16379310,0.00000000,0.00000000,0.01724138
3.00000000,0.00000000,2.00000000,0.12290503,0.04469274,18.25000000,0.00584795,0.00369004,0.00350877,0.70110701,0.02952030,0.10169913,0.46808442,0.00000000,-1.00000000,0.25000000,90.70000000,9.60000000,13.00000000,14.43000000,12.20000000,6.42000000,26.00000000,10.42857143,7.32000000,91.50000000,87.00000000,36.13000000,3.40000000,0.11731844,0.29608939,0.12290503,0.06145251,0.00000000,0.10055866,0.15642458,0.00000000,0.39664804,0.00558659,0.00000000,0.12290503,0.12290503,0.15083799,0.03351955,0.01117318,0.21787709,0.00000000,0.00000000,0.12290503
2.00000000,1.00000000,1.00000000,0.21978022,0.02197802,8.90000000,0.01098901,0.00735294,0.00694444,0.69333333,0.08000000,0.36136508,0.59365079,0.00000000,1.00000000,1.00000000,88.38000000,8.70000000,10.80000000,8.13000000,5.70000000,5.40000000,10.00000000,4.91666667,4.76000000,90.80000000,84.31000000,46.01000000,3.00000000,0.21978022,0.08791209,0.06593407,0.07692308,0.00000000,0.08791209,0.27472527,0.00000000,0.32967033,0.04395604,0.00000000,0.24175824,0.00000000,0.24175824,0.04395604,0.00000000,0.24175824,0.00000000,0.00000000,0.00000000
3.00000000,0.00000000,1.00000000,0.06962025,0.05696203,31.30000000,0.00636943,0.00404858,0.00387597,0.72656250,0.04296875,0.20637374,0.44347475,0.00000000,1.00000000,1.00000000,69.06000000,16.20000000,18.10000000,15.96000000,17.70000000,7.34000000,27.00000000,18.50000000,11.54000000,68.50000000,65.20000000,31.73000000,5.00000000,0.11392405,0.37341772,0.03164557,0.05063291,0.00000000,0.03797468,0.29113924,0.00000000,0.44303797,0.05696203,0.00000000,0.05696203,0.10126582,0.12025316,0.05696203,0.00632911,0.16455696,0.00000000,0.00000000,0.07594937
5.00000000,0.00000000,1.00000000,0.18085106,0.01063830,11.52941176,0.01075269,0.00724638,0.00675676,0.74342105,0.00657895,0.36492997,0.57361345,0.00000000,1.00000000,1.00000000,99.73000000,6.60000000,9.30000000,8.43000000,6.40000000,5.69000000,10.00000000,4.50000000,4.47000000,102.10000000,96.14000000,45.69000000,2.20000000,0.13829787,0.14893617,0.05319149,0.13829787,0.00000000,0.09574468,0.24468085,0.00000000,0.31914894,0.07446809,0.00000000,0.20212766,0.10638298,0.19148936,0.06382979,0.06382979,0.20212766,0.00000000,0.00000000,0.04255319
5.00000000,6.00000000,1.00000000,0.14084507,0.08450704,10.47619048,0.01149425,0.00787402,0.00704225,0.65789474,0.01973684,0.14980612,0.51177551,0.00000000,0.00000000,0.50000000,91.32000000,9.90000000,12.30000000,13.28000000,13.90000000,6.34000000,12.00000000,8.14285714,8.34000000,93.60000000,87.89000000,37.73000000,3.40000000,0.08450704,0.04929577,0.07746479,0.09859155,0.00000000,0.07042254,0.04225352,0.00000000,0.18309859,0.01408451,0.00000000,0.11267606,0.24647887,0.23239437,0.01408451,0.11267606,0.19014085,0.00000000,0.00000000,0.02112676
3.00000000,5.00000000,5.00000000,0.12837838,0.08108108,28.45454545,0.00653595,0.00418410,0.00395257,0.76131687,0.02880658,0.17729958,0.47409091,0.00000000,1.00000000,1.00000000,76.05000000,14.80000000,16.40000000,14.28000000,16.30000000,6.39000000,13.00000000,24.66666667,10.61000000,75.00000000,72.45000000,34.75000000,4.40000000,0.14189189,0.14864865,0.08108108,0.10810811,0.00000000,0.14864865,0.20945946,0.00000000,0.32432432,0.03378378,0.00000000,0.18243243,0.12162162,0.14864865,0.07432432,0.01351351,0.24324324,0.00000000,0.00000000,0.13513514
3.00000000,6.00000000,2.00000000,0.10563380,0.11267606,19.33333333,0.00751880,0.00432900,0.00404858,0.82470120,0.03984064,0.46605263,0.58947368,0.00000000,1.00000000,1.00000000,84.96000000,11.10000000,13.10000000,8.70000000,9.00000000,5.72000000,16.00000000,10.42857143,8.81000000,87.60000000,81.25000000,45.36000000,3.90000000,0.09859155,0.20422535,0.09154930,0.09154930,0.00000000,0.09859155,0.17605634,0.00000000,0.29577465,0.00704225,0.00000000,0.33098592,0.04225352,0.21126761,0.09154930,0.00704225,0.26760563,0.00000000,0.00000000,0.02816901
4.00000000,1.00000000,1.00000000,0.17682927,0.01219512,10.41379310,0.00793651,0.00485437,0.00431034,0.70967742,0.04838710,0.12954365,0.60877976,0.00000000,1.00000000,1.00000000,95.65000000,7.80000000,9.80000000,8.66000000,6.40000000,5.78000000,21.00000000,4.54545455,5.21000000,96.10000000,91.92000000,45.37000000,2.60000000,0.13414634,0.06097561,0.09756098,0.10365854,0.00000000,0.13414634,0.20731707,0.00000000,0.28658537,0.02439024,0.00000000,0.18292683,0.10975610,0.18902439,0.00609756,0.09146341,0.20121951,0.00000000,0.00000000,0.01219512
3.00000000,0.00000000,1.00000000,0.24770642,0.00000000,7.03703704,0.01052632,0.00751880,0.00662252,0.71337580,0.02547771,0.34029304,0.55677656,0.00000000,1.00000000,1.00000000,103.48000000,5.60000000,8.00000000,2.43000000,1.40000000,5.23000000,10.00000000,2.31578947,3.85000000,104.90000000,99.84000000,54.30000000,1.00000000,0.11009174,0.11926606,0.04587156,0.09174312,0.00000000,0.04587156,0.33027523,0.00000000,0.30275229,0.00000000,0.00000000,0.12844037,0.03669725,0.24770642,0.00917431,0.05504587,0.21100917,0.00000000,0.00000000,0.00917431
2.00000000,0.00000000,1.00000000,0.11564626,0.04761905,16.41176471,0.00714286,0.00431034,0.00401606,0.83921569,0.05098039,0.16785714,0.55305861,0.00000000,1.00000000,1.00000000,65.34000000,18.10000000,17.70000000,10.11000000,16.70000000,6.58000000,17.00000000,18.50000000,14.64000000,66.30000000,61.85000000,39.27000000,4.80000000,0.13605442,0.16326531,0.08843537,0.14965986,0.00000000,0.08843537,0.26530612,0.00000000,0.25850340,0.00000000,0.00000000,0.12925170,0.05442177,0.15646259,0.13605442,0.00000000,0.26530612,0.00000000,0.00000000,0.00680272
2.00000000,4.00000000,4.00000000,0.12820513,0.08333333,19.17647059,0.00684932,0.00438596,0.00395257,0.72000000,0.00800000,0.05266234,0.64518398,0.00000000,1.00000000,1.00000000,92.45000000,9.30000000,11.80000000,13.28000000,12.00000000,6.33000000,19.00000000,7.37500000,7.42000000,95.00000000,89.04000000,38.15000000,3.30000000,0.09615385,0.21794872,0.16025641,0.10897436,0.00000000,0.11538462,0.21153846,0.00000000,0.29487179,0.02564103,0.00641026,0.10256410,0.16666667,0.19871795,0.06410256,0.00000000,0.21794872,0.00000000,0.00000000,0.10256410
4.00000000,0.00000000,1.00000000,0.20512821,0.02564103,8.37500000,0.01333333,0.00980392,0.00943396,0.67592593,0.01851852,0.09458874,0.40043290,0.00000000,1.00000000,0.75000000,93.76000000,8.30000000,9.50000000,5.45000000,4.00000000,6.17000000,10.00000000,3.60000000,5.31000000,91.90000000,89.91000000,49.91000000,2.20000000,0.15384615,0.07692308,0.03846154,0.08974359,0.00000000,0.11538462,0.11538462,0.00000000,0.28205128,0.02564103,0.00000000,0.21794872,0.08974359,0.21794872,0.00000000,0.07692308,0.20512821,0.00000000,0.00000000,0.01282051
